variable,sector,scaler_name,scaler_variable_id,scaler_source_id,scaler_sector
SO2,gas_leak,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Energy Sector
SO2,industry_diffuse,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Waste
SO2,industry,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Industrial Sector
SO2,motor_vehicles,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
SO2,panel_beaters,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,petcrematoria,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,pizza,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,printing,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,rail,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
SO2,servos,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,shipping,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,International Shipping
SO2,vicbakery,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
SO2,woodheater,relative_change,SO2-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,architect_coating,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,bakery,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,crematoria,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,cutback_bitumen,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
PM10,domestic_solvents,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Solvents production and application
PM10,dry_cleaning,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,gas_leak,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Energy Sector
PM10,industry_diffuse,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Waste
PM10,industry,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Industrial Sector
PM10,motor_vehicles,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
PM10,panel_beaters,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,petcrematoria,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,pizza,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,printing,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,rail,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
PM10,servos,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,shipping,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,International Shipping
PM10,vicbakery,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
PM10,woodheater,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,architect_coating,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,bakery,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,crematoria,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,cutback_bitumen,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
NMVOC,domestic_solvents,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Solvents production and application
NMVOC,dry_cleaning,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,gas_leak,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Energy Sector
NMVOC,industry_diffuse,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Waste
NMVOC,industry,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Industrial Sector
NMVOC,motor_vehicles,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
NMVOC,panel_beaters,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,petcrematoria,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,pizza,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,printing,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,rail,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,Transportation Sector
NMVOC,servos,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,shipping,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,International Shipping
NMVOC,vicbakery,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"
NMVOC,woodheater,relative_change,BC-em-anthro,IAMC-MESSAGE-GLOBIOM-ssp245-1-1,"Residential, Commercial, Other"

